station_eu_code;id_regione;id_provincia;id_comune;station_code;Regione;Provincia;Comune;nome_stazione;tipo_zona;tipo_stazione;TIPO;Lon;Lat;yy;n;sup25;sup15;media_yy;minimo;perc5;perc25;perc50;perc75;perc95;perc99.2;massimo;copertura;superamenti_ma;superamenti_ma10;superamenti_ma5;range_y;mappa_y;superamenti_d;superamenti_d15;range_d;range_d15;mappa_d;mappa_d15
IT1796A;11.0;43.0;11043013.0;1104305.0;Marche;Macerata;Civitanova Marche;Civitanova IPPODROMO S. MARONE;RURALE;FONDO;RF;13.67472;43.33556;2008;334;2;63;12.0;3.0;5.0;8.0;11.0;14.0;21.0;25.0;27.0;1;0.0;1.0;1.0;"(10;15]";3;0;1;"(-Inf;3]";"(18; Inf]";1;3
IT1795A;11.0;43.0;11043023.0;1104304.0;Marche;Macerata;Macerata;Macerata COLLEVARIO;SUBURBANA;FONDO;SF;13.42861;43.285;2013;235;5;42;11.0;3.0;4.0;7.0;9.0;14.0;21.0;29.0;31.0;0;0.0;1.0;1.0;"(10;15]";0;0;1;"(3;18]";"(18; Inf]";0;0
IT1795A;11.0;43.0;11043023.0;1104304.0;Marche;Macerata;Macerata;Macerata COLLEVARIO;SUBURBANA;FONDO;SF;13.42861;43.285;2012;206;8;40;12.0;1.0;3.0;7.0;11.0;14.0;25.0;29.0;32.0;0;0.0;1.0;1.0;"(10;15]";0;0;1;"(3;18]";"(18; Inf]";0;0
IT1795A;11.0;43.0;11043023.0;1104304.0;Marche;Macerata;Macerata;Macerata COLLEVARIO;SUBURBANA;FONDO;SF;13.42861;43.285;2011;328;9;96;12.0;1.0;4.0;7.0;12.0;16.0;24.0;32.0;44.0;1;0.0;1.0;1.0;"(10;15]";3;0;1;"(3;18]";"(18; Inf]";2;3
IT1795A;11.0;43.0;11043023.0;1104304.0;Marche;Macerata;Macerata;Macerata COLLEVARIO;SUBURBANA;FONDO;SF;13.42861;43.285;2010;344;34;130;14.0;3.0;5.0;9.0;13.0;19.0;28.0;38.0;42.0;1;0.0;1.0;1.0;"(10;15]";3;1;1;"(18; Inf]";"(18; Inf]";3;3
IT1795A;11.0;43.0;11043023.0;1104304.0;Marche;Macerata;Macerata;Macerata COLLEVARIO;SUBURBANA;FONDO;SF;13.42861;43.285;2009;363;2;75;12.0;2.0;5.0;8.0;11.0;15.0;20.0;25.0;31.0;1;0.0;1.0;1.0;"(10;15]";3;0;1;"(-Inf;3]";"(18; Inf]";1;3
IT1795A;11.0;43.0;11043023.0;1104304.0;Marche;Macerata;Macerata;Macerata COLLEVARIO;SUBURBANA;FONDO;SF;13.42861;43.285;2008;351;5;66;11.0;0.0;5.0;7.0;11.0;15.0;21.0;26.0;34.0;1;0.0;1.0;1.0;"(10;15]";3;0;1;"(3;18]";"(18; Inf]";2;3
IT1796A;11.0;43.0;11043013.0;1104305.0;Marche;Macerata;Civitanova Marche;Civitanova IPPODROMO S. MARONE;RURALE;FONDO;RF;13.67472;43.33556;2022;347;0;14;8.0;2.0;4.0;6.0;7.0;10.0;15.0;18.0;20.0;1;0.0;0.0;1.0;"(5;10]";2;0;1;"(-Inf;3]";"(3;18]";1;2
IT1796A;11.0;43.0;11043013.0;1104305.0;Marche;Macerata;Civitanova Marche;Civitanova IPPODROMO S. MARONE;RURALE;FONDO;RF;13.67472;43.33556;2021;352;2;5;7.0;2.0;3.0;4.0;6.0;8.0;12.0;21.0;29.0;1;0.0;0.0;1.0;"(5;10]";2;0;1;"(-Inf;3]";"(3;18]";1;2
IT1796A;11.0;43.0;11043013.0;1104305.0;Marche;Macerata;Civitanova Marche;Civitanova IPPODROMO S. MARONE;RURALE;FONDO;RF;13.67472;43.33556;2020;359;0;5;6.0;2.0;4.0;5.0;6.0;7.0;12.0;17.0;21.0;1;0.0;0.0;1.0;"(5;10]";2;0;1;"(-Inf;3]";"(3;18]";1;2
IT1796A;11.0;43.0;11043013.0;1104305.0;Marche;Macerata;Civitanova Marche;Civitanova IPPODROMO S. MARONE;RURALE;FONDO;RF;13.67472;43.33556;2019;352;0;51;10.0;3.0;5.0;7.0;9.0;13.0;18.0;22.0;24.0;1;0.0;0.0;1.0;"(5;10]";2;0;1;"(-Inf;3]";"(18; Inf]";1;3
IT1796A;11.0;43.0;11043013.0;1104305.0;Marche;Macerata;Civitanova Marche;Civitanova IPPODROMO S. MARONE;RURALE;FONDO;RF;13.67472;43.33556;2018;347;0;36;11.0;4.0;5.0;8.0;10.0;13.0;18.0;21.0;23.0;1;0.0;1.0;1.0;"(10;15]";3;0;1;"(-Inf;3]";"(18; Inf]";1;3
IT1796A;11.0;43.0;11043013.0;1104305.0;Marche;Macerata;Civitanova Marche;Civitanova IPPODROMO S. MARONE;RURALE;FONDO;RF;13.67472;43.33556;2017;323;2;50;11.0;3.0;5.0;7.0;10.0;13.0;19.0;24.0;27.0;1;0.0;1.0;1.0;"(10;15]";3;0;1;"(-Inf;3]";"(18; Inf]";1;3
IT1796A;11.0;43.0;11043013.0;1104305.0;Marche;Macerata;Civitanova Marche;Civitanova IPPODROMO S. MARONE;RURALE;FONDO;RF;13.67472;43.33556;2016;220;0;33;10.0;4.0;5.0;7.0;9.0;13.0;18.0;22.0;24.0;0;0.0;0.0;1.0;"(5;10]";0;0;1;"(-Inf;3]";"(18; Inf]";0;0
IT1796A;11.0;43.0;11043013.0;1104305.0;Marche;Macerata;Civitanova Marche;Civitanova IPPODROMO S. MARONE;RURALE;FONDO;RF;13.67472;43.33556;2014;328;2;39;10.0;3.0;4.0;6.0;9.0;12.0;19.0;23.0;26.0;1;0.0;0.0;1.0;"(5;10]";2;0;1;"(-Inf;3]";"(18; Inf]";1;3
IT1796A;11.0;43.0;11043013.0;1104305.0;Marche;Macerata;Civitanova Marche;Civitanova IPPODROMO S. MARONE;RURALE;FONDO;RF;13.67472;43.33556;2013;17;2;4;13.0;6.0;7.0;8.0;12.0;15.0;25.0;26.0;26.0;0;0.0;1.0;1.0;"(10;15]";0;0;1;"(-Inf;3]";"(3;18]";0;0
IT1796A;11.0;43.0;11043013.0;1104305.0;Marche;Macerata;Civitanova Marche;Civitanova IPPODROMO S. MARONE;RURALE;FONDO;RF;13.67472;43.33556;2012;177;2;49;12.0;3.0;5.0;8.0;12.0;16.0;21.0;29.0;37.0;0;0.0;1.0;1.0;"(10;15]";0;0;1;"(-Inf;3]";"(18; Inf]";0;0
IT1796A;11.0;43.0;11043013.0;1104305.0;Marche;Macerata;Civitanova Marche;Civitanova IPPODROMO S. MARONE;RURALE;FONDO;RF;13.67472;43.33556;2011;258;4;50;10.0;1.0;2.0;6.0;10.0;14.0;21.0;27.0;27.0;0;0.0;0.0;1.0;"(5;10]";0;0;1;"(3;18]";"(18; Inf]";0;0
IT1796A;11.0;43.0;11043013.0;1104305.0;Marche;Macerata;Civitanova Marche;Civitanova IPPODROMO S. MARONE;RURALE;FONDO;RF;13.67472;43.33556;2010;311;6;70;12.0;1.0;5.0;8.0;11.0;15.0;23.0;28.0;29.0;0;0.0;1.0;1.0;"(10;15]";0;0;1;"(3;18]";"(18; Inf]";0;0
IT1796A;11.0;43.0;11043013.0;1104305.0;Marche;Macerata;Civitanova Marche;Civitanova IPPODROMO S. MARONE;RURALE;FONDO;RF;13.67472;43.33556;2009;280;0;63;12.0;4.0;5.0;8.0;11.0;15.0;20.0;22.0;24.0;0;0.0;1.0;1.0;"(10;15]";0;0;1;"(-Inf;3]";"(18; Inf]";0;0
IT1795A;11.0;43.0;11043023.0;1104304.0;Marche;Macerata;Macerata;Macerata COLLEVARIO;SUBURBANA;FONDO;SF;13.42861;43.285;2018;348;2;22;10.0;3.0;5.0;7.0;9.0;11.0;16.0;22.0;27.0;1;0.0;0.0;1.0;"(5;10]";2;0;1;"(-Inf;3]";"(18; Inf]";1;3
IT1578A;11.0;41.0;11041044.0;1104105.0;Marche;Pesaro e Urbino;Pesaro;VIA SCARPELLINI;SUBURBANA;FONDO;SF;12.91889;43.89333;2008;267;58;135;19.0;6.0;8.0;11.0;16.0;23.0;42.0;56.0;59.0;0;0.0;1.0;1.0;"(15;20]";0;1;1;"(18; Inf]";"(18; Inf]";0;0
IT1863A;14.0;94.0;14094051.0;1409498.0;Molise;Isernia;Vastogirardi;VASTOGIRARDI;RURALE;FONDO;RF;14.208889;41.759444;2017;23;0;1;6.0;1.0;1.0;2.0;4.0;10.0;14.0;17.0;18.0;0;0.0;0.0;1.0;"(5;10]";0;0;0;"(-Inf;3]";"(-Inf;3]";0;0
IT1962A;14.0;94.0;14094052.0;1409499.0;Molise;Isernia;Venafro;VENAFRO2;URBANA;FONDO;UF;14.033333;41.478889;2022;350;78;174;22.0;3.0;7.0;11.0;15.0;23.0;64.0;85.0;100.0;1;0.0;1.0;1.0;"(20;25]";5;1;1;"(18; Inf]";"(18; Inf]";3;3
IT1962A;14.0;94.0;14094052.0;1409499.0;Molise;Isernia;Venafro;VENAFRO2;URBANA;FONDO;UF;14.033333;41.478889;2020;349;104;179;23.0;3.0;7.0;11.0;16.0;29.0;72.0;98.0;121.0;1;0.0;1.0;1.0;"(20;25]";5;1;1;"(18; Inf]";"(18; Inf]";3;3
IT1962A;14.0;94.0;14094052.0;1409499.0;Molise;Isernia;Venafro;VENAFRO2;URBANA;FONDO;UF;14.033333;41.478889;2019;341;73;167;21.0;5.0;8.0;11.0;15.0;22.0;55.0;77.0;87.0;1;0.0;1.0;1.0;"(20;25]";5;1;1;"(18; Inf]";"(18; Inf]";3;3
IT1962A;14.0;94.0;14094052.0;1409499.0;Molise;Isernia;Venafro;VENAFRO2;URBANA;FONDO;UF;14.033333;41.478889;2017;43;10;25;20.0;6.0;7.0;12.0;18.0;24.0;45.0;50.0;52.0;0;0.0;1.0;1.0;"(15;20]";0;0;1;"(3;18]";"(18; Inf]";0;0
IT1962A;14.0;94.0;14094052.0;1409499.0;Molise;Isernia;Venafro;VENAFRO2;URBANA;FONDO;UF;14.033333;41.478889;2015;29;0;5;11.0;4.0;5.0;9.0;11.0;14.0;17.0;19.0;19.0;0;0.0;1.0;1.0;"(10;15]";0;0;1;"(-Inf;3]";"(3;18]";0;0
IT1863A;14.0;94.0;14094051.0;1409498.0;Molise;Isernia;Vastogirardi;VASTOGIRARDI;RURALE;FONDO;RF;14.208889;41.759444;2016;15;0;0;5.0;3.0;3.0;5.0;5.0;7.0;8.0;8.0;8.0;0;0.0;0.0;0.0;"(0;5]";0;0;0;"(-Inf;3]";"(-Inf;3]";0;0
IT1863A;14.0;94.0;14094051.0;1409498.0;Molise;Isernia;Vastogirardi;VASTOGIRARDI;RURALE;FONDO;RF;14.208889;41.759444;2015;27;0;6;12.0;4.0;6.0;9.0;12.0;15.0;23.0;24.0;24.0;0;0.0;1.0;1.0;"(10;15]";0;0;1;"(-Inf;3]";"(3;18]";0;0
IT1801A;14.0;70.0;14070078.0;1407074.0;Molise;Campobasso;Termoli;TERMOLI2;URBANA;TRAFFICO;UT;14.993333;41.998056;2022;324;2;40;10.0;1.0;3.0;6.0;9.0;12.0;20.0;24.0;27.0;1;0.0;0.0;1.0;"(5;10]";2;0;1;"(-Inf;3]";"(18; Inf]";1;3
IT1801A;14.0;70.0;14070078.0;1407074.0;Molise;Campobasso;Termoli;TERMOLI2;URBANA;TRAFFICO;UT;14.993333;41.998056;2021;247;8;34;9.0;1.0;2.0;5.0;7.0;11.0;21.0;35.0;44.0;0;0.0;0.0;1.0;"(5;10]";0;0;1;"(3;18]";"(18; Inf]";0;0
IT1801A;14.0;70.0;14070078.0;1407074.0;Molise;Campobasso;Termoli;TERMOLI2;URBANA;TRAFFICO;UT;14.993333;41.998056;2020;337;8;64;10.0;1.0;3.0;5.0;8.0;14.0;23.0;29.0;33.0;1;0.0;0.0;1.0;"(5;10]";2;0;1;"(3;18]";"(18; Inf]";2;3
IT1801A;14.0;70.0;14070078.0;1407074.0;Molise;Campobasso;Termoli;TERMOLI2;URBANA;TRAFFICO;UT;14.993333;41.998056;2019;339;8;39;10.0;1.0;3.0;6.0;9.0;12.0;19.0;50.0;63.0;1;0.0;0.0;1.0;"(5;10]";2;0;1;"(3;18]";"(18; Inf]";2;3
IT1801A;14.0;70.0;14070078.0;1407074.0;Molise;Campobasso;Termoli;TERMOLI2;URBANA;TRAFFICO;UT;14.993333;41.998056;2017;22;0;4;11.0;4.0;5.0;7.0;9.0;14.0;20.0;21.0;21.0;0;0.0;1.0;1.0;"(10;15]";0;0;1;"(-Inf;3]";"(3;18]";0;0
IT1801A;14.0;70.0;14070078.0;1407074.0;Molise;Campobasso;Termoli;TERMOLI2;URBANA;TRAFFICO;UT;14.993333;41.998056;2016;30;0;6;11.0;5.0;6.0;8.0;10.0;15.0;20.0;23.0;23.0;0;0.0;1.0;1.0;"(10;15]";0;0;1;"(-Inf;3]";"(3;18]";0;0
IT1801A;14.0;70.0;14070078.0;1407074.0;Molise;Campobasso;Termoli;TERMOLI2;URBANA;TRAFFICO;UT;14.993333;41.998056;2015;39;0;10;12.0;4.0;4.0;7.0;11.0;16.0;22.0;23.0;23.0;0;0.0;1.0;1.0;"(10;15]";0;0;1;"(-Inf;3]";"(3;18]";0;0
IT1798A;14.0;70.0;14070006.0;1407071.0;Molise;Campobasso;Campobasso;CAMPOBASSO3;URBANA;FONDO;UF;14.674722;41.554167;2022;331;8;68;11.0;1.0;3.0;7.0;11.0;15.0;22.0;28.0;30.0;1;0.0;1.0;1.0;"(10;15]";3;0;1;"(3;18]";"(18; Inf]";2;3
IT1798A;14.0;70.0;14070006.0;1407071.0;Molise;Campobasso;Campobasso;CAMPOBASSO3;URBANA;FONDO;UF;14.674722;41.554167;2021;347;4;37;9.0;1.0;2.0;6.0;8.0;12.0;20.0;28.0;40.0;1;0.0;0.0;1.0;"(5;10]";2;0;1;"(3;18]";"(18; Inf]";2;3
IT1798A;14.0;70.0;14070006.0;1407071.0;Molise;Campobasso;Campobasso;CAMPOBASSO3;URBANA;FONDO;UF;14.674722;41.554167;2020;344;4;65;10.0;1.0;3.0;4.0;8.0;13.0;22.0;27.0;30.0;1;0.0;0.0;1.0;"(5;10]";2;0;1;"(3;18]";"(18; Inf]";2;3
IT1798A;14.0;70.0;14070006.0;1407071.0;Molise;Campobasso;Campobasso;CAMPOBASSO3;URBANA;FONDO;UF;14.674722;41.554167;2019;357;7;51;10.0;1.0;3.0;7.0;9.0;13.0;19.0;37.0;43.0;1;0.0;0.0;1.0;"(5;10]";2;0;1;"(3;18]";"(18; Inf]";2;3
IT1798A;14.0;70.0;14070006.0;1407071.0;Molise;Campobasso;Campobasso;CAMPOBASSO3;URBANA;FONDO;UF;14.674722;41.554167;2018;149;3;26;11.0;1.0;3.0;7.0;11.0;14.0;19.0;26.0;28.0;0;0.0;1.0;1.0;"(10;15]";0;0;1;"(-Inf;3]";"(18; Inf]";0;0
IT2180A;14.0;70.0;14070003.0;1407076.0;Molise;Campobasso;Bojano;Centro mobile Bojano;SUBURBANA;FONDO;SF;14.481163;41.484488;2017;25;1;6;11.0;3.0;5.0;7.0;10.0;13.0;20.0;26.0;28.0;0;0.0;1.0;1.0;"(10;15]";0;0;1;"(-Inf;3]";"(3;18]";0;0
IT2180A;14.0;70.0;14070003.0;1407076.0;Molise;Campobasso;Bojano;Centro mobile Bojano;SUBURBANA;FONDO;SF;14.481163;41.484488;2016;12;7;11;27.0;11.0;14.0;18.0;26.0;36.0;39.0;41.0;41.0;0;1.0;1.0;1.0;"(25;Inf]";0;0;1;"(3;18]";"(3;18]";0;0
IT2180A;14.0;70.0;14070003.0;1407076.0;Molise;Campobasso;Bojano;Centro mobile Bojano;SUBURBANA;FONDO;SF;14.481163;41.484488;2015;30;0;4;11.0;4.0;4.0;10.0;11.0;13.0;19.0;21.0;21.0;0;0.0;1.0;1.0;"(10;15]";0;0;1;"(-Inf;3]";"(3;18]";0;0
IT2180A;14.0;70.0;14070003.0;1407076.0;Molise;Campobasso;Bojano;Centro mobile Bojano;SUBURBANA;FONDO;SF;14.481163;41.484488;2014;15;8;11;30.0;11.0;11.0;16.0;33.0;42.0;51.0;64.0;66.0;0;1.0;1.0;1.0;"(25;Inf]";0;0;1;"(3;18]";"(3;18]";0;0
IT1962A;14.0;94.0;14094052.0;1409499.0;Molise;Isernia;Venafro;VENAFRO2;URBANA;FONDO;UF;14.033333;41.478889;2021;334;77;175;20.0;4.0;8.0;12.0;16.0;24.0;53.0;66.0;72.0;1;0.0;1.0;1.0;"(15;20]";4;1;1;"(18; Inf]";"(18; Inf]";3;3
IT1788A;1.0;1.0;1001125.0;100165.0;Piemonte;Torino;Ivrea;Ivrea - Liberazione;SUBURBANA;FONDO;SF;7.878;45.4512;2017;350;109;176;24.0;5.0;5.0;9.0;16.0;33.0;69.0;95.0;104.0;1;0.0;1.0;1.0;"(20;25]";5;1;1;"(18; Inf]";"(18; Inf]";3;3
IT1788A;1.0;1.0;1001125.0;100165.0;Piemonte;Torino;Ivrea;Ivrea - Liberazione;SUBURBANA;FONDO;SF;7.878;45.4512;2018;326;71;149;19.0;5.0;5.0;10.0;15.0;23.0;50.0;69.0;82.0;1;0.0;1.0;1.0;"(15;20]";4;1;1;"(18; Inf]";"(18; Inf]";3;3
IT1788A;1.0;1.0;1001125.0;100165.0;Piemonte;Torino;Ivrea;Ivrea - Liberazione;SUBURBANA;FONDO;SF;7.878;45.4512;2019;350;57;122;16.0;4.0;5.0;8.0;13.0;19.0;44.0;63.0;78.0;1;0.0;1.0;1.0;"(15;20]";4;1;1;"(18; Inf]";"(18; Inf]";3;3
IT1788A;1.0;1.0;1001125.0;100165.0;Piemonte;Torino;Ivrea;Ivrea - Liberazione;SUBURBANA;FONDO;SF;7.878;45.4512;2020;355;85;136;19.0;5.0;5.0;8.0;13.0;25.0;52.0;64.0;72.0;1;0.0;1.0;1.0;"(15;20]";4;1;1;"(18; Inf]";"(18; Inf]";3;3
IT1788A;1.0;1.0;1001125.0;100165.0;Piemonte;Torino;Ivrea;Ivrea - Liberazione;SUBURBANA;FONDO;SF;7.878;45.4512;2021;360;58;135;17.0;5.0;5.0;8.0;12.0;20.0;46.0;63.0;69.0;1;0.0;1.0;1.0;"(15;20]";4;1;1;"(18; Inf]";"(18; Inf]";3;3
IT1788A;1.0;1.0;1001125.0;100165.0;Piemonte;Torino;Ivrea;Ivrea - Liberazione;SUBURBANA;FONDO;SF;7.878;45.4512;2022;340;88;157;19.0;4.0;5.0;9.0;14.0;26.0;47.0;58.0;72.0;1;0.0;1.0;1.0;"(15;20]";4;1;1;"(18; Inf]";"(18; Inf]";3;3
IT2117A;1.0;1.0;1001130.0;100172.0;Piemonte;Torino;Leini;Leinì (ACEA) - Grande Torino;SUBURBANA;FONDO;SF;7.7116;45.1763;2013;361;152;226;26.0;1.0;4.0;12.0;20.0;37.0;66.0;80.0;96.0;1;1.0;1.0;1.0;"(25;Inf]";6;1;1;"(18; Inf]";"(18; Inf]";3;3
IT2117A;1.0;1.0;1001130.0;100172.0;Piemonte;Torino;Leini;Leinì (ACEA) - Grande Torino;SUBURBANA;FONDO;SF;7.7116;45.1763;2014;354;119;198;22.0;2.0;4.0;8.0;18.0;31.0;60.0;69.0;80.0;1;0.0;1.0;1.0;"(20;25]";5;1;1;"(18; Inf]";"(18; Inf]";3;3
IT2119A;1.0;4.0;1004180.0;100403.0;Piemonte;Cuneo;Revello;Revello - Staffarda;RURALE;FONDO;RF;7.4262;44.7197;2020;349;87;175;18.0;1.0;2.0;7.0;16.0;25.0;45.0;55.0;60.0;1;0.0;1.0;1.0;"(15;20]";4;1;1;"(18; Inf]";"(18; Inf]";3;3
IT1788A;1.0;1.0;1001125.0;100165.0;Piemonte;Torino;Ivrea;Ivrea - Liberazione;SUBURBANA;FONDO;SF;7.878;45.4512;2015;339;111;168;24.0;5.0;5.0;8.0;15.0;34.0;70.0;88.0;114.0;1;0.0;1.0;1.0;"(20;25]";5;1;1;"(18; Inf]";"(18; Inf]";3;3
IT2128A;1.0;103.0;1103028.0;110302.0;Piemonte;Verbano-Cusio-Ossola;Domodossola;Domodossola - Curotti;SUBURBANA;FONDO;SF;8.2921;46.1276;2014;151;32;57;16.0;5.0;5.0;7.0;11.0;24.0;38.0;59.0;62.0;0;0.0;1.0;1.0;"(15;20]";0;1;1;"(18; Inf]";"(18; Inf]";0;0
IT2128A;1.0;103.0;1103028.0;110302.0;Piemonte;Verbano-Cusio-Ossola;Domodossola;Domodossola - Curotti;SUBURBANA;FONDO;SF;8.2921;46.1276;2015;362;85;142;18.0;5.0;5.0;6.0;11.0;24.0;50.0;65.0;103.0;1;0.0;1.0;1.0;"(15;20]";4;1;1;"(18; Inf]";"(18; Inf]";3;3
IT2128A;1.0;103.0;1103028.0;110302.0;Piemonte;Verbano-Cusio-Ossola;Domodossola;Domodossola - Curotti;SUBURBANA;FONDO;SF;8.2921;46.1276;2016;268;70;104;18.0;5.0;5.0;5.0;11.0;27.0;51.0;68.0;71.0;0;0.0;1.0;1.0;"(15;20]";0;1;1;"(18; Inf]";"(18; Inf]";0;0
IT2128A;1.0;103.0;1103028.0;110302.0;Piemonte;Verbano-Cusio-Ossola;Domodossola;Domodossola - Curotti;SUBURBANA;FONDO;SF;8.2921;46.1276;2017;359;93;135;18.0;5.0;5.0;6.0;10.0;27.0;50.0;70.0;89.0;1;0.0;1.0;1.0;"(15;20]";4;1;1;"(18; Inf]";"(18; Inf]";3;3
IT2128A;1.0;103.0;1103028.0;110302.0;Piemonte;Verbano-Cusio-Ossola;Domodossola;Domodossola - Curotti;SUBURBANA;FONDO;SF;8.2921;46.1276;2018;357;49;106;14.0;5.0;5.0;7.0;11.0;17.0;33.0;52.0;61.0;1;0.0;1.0;1.0;"(10;15]";3;1;1;"(18; Inf]";"(18; Inf]";3;3
IT2128A;1.0;103.0;1103028.0;110302.0;Piemonte;Verbano-Cusio-Ossola;Domodossola;Domodossola - Curotti;SUBURBANA;FONDO;SF;8.2921;46.1276;2020;364;80;122;17.0;5.0;5.0;7.0;11.0;23.0;44.0;55.0;63.0;1;0.0;1.0;1.0;"(15;20]";4;1;1;"(18; Inf]";"(18; Inf]";3;3
IT2128A;1.0;103.0;1103028.0;110302.0;Piemonte;Verbano-Cusio-Ossola;Domodossola;Domodossola - Curotti;SUBURBANA;FONDO;SF;8.2921;46.1276;2021;335;37;87;13.0;3.0;5.0;6.0;10.0;16.0;36.0;48.0;65.0;1;0.0;1.0;1.0;"(10;15]";3;1;1;"(18; Inf]";"(18; Inf]";3;3
IT2128A;1.0;103.0;1103028.0;110302.0;Piemonte;Verbano-Cusio-Ossola;Domodossola;Domodossola - Curotti;SUBURBANA;FONDO;SF;8.2921;46.1276;2022;31;17;25;28.0;5.0;9.0;20.0;27.0;36.0;49.0;56.0;58.0;0;1.0;1.0;1.0;"(25;Inf]";0;0;1;"(3;18]";"(18; Inf]";0;0
IT1510A;1.0;103.0;1103072.0;10303.0;Piemonte;Verbano-Cusio-Ossola;Verbania;Verbania - Gabardi;URBANA;FONDO;UF;8.5655;45.9303;2013;297;32;73;12.0;5.0;5.0;5.0;9.0;15.0;30.0;43.0;54.0;0;0.0;1.0;1.0;"(10;15]";0;1;1;"(18; Inf]";"(18; Inf]";0;0
IT1510A;1.0;103.0;1103072.0;10303.0;Piemonte;Verbano-Cusio-Ossola;Verbania;Verbania - Gabardi;URBANA;FONDO;UF;8.5655;45.9303;2014;361;13;61;11.0;5.0;5.0;5.0;8.0;13.0;24.0;38.0;63.0;1;0.0;1.0;1.0;"(10;15]";3;0;1;"(3;18]";"(18; Inf]";2;3
IT1510A;1.0;103.0;1103072.0;10303.0;Piemonte;Verbano-Cusio-Ossola;Verbania;Verbania - Gabardi;URBANA;FONDO;UF;8.5655;45.9303;2015;349;31;96;13.0;5.0;5.0;6.0;10.0;16.0;32.0;53.0;79.0;1;0.0;1.0;1.0;"(10;15]";3;1;1;"(18; Inf]";"(18; Inf]";3;3
IT1510A;1.0;103.0;1103072.0;10303.0;Piemonte;Verbano-Cusio-Ossola;Verbania;Verbania - Gabardi;URBANA;FONDO;UF;8.5655;45.9303;2016;245;27;65;13.0;5.0;5.0;5.0;9.0;16.0;38.0;52.0;54.0;0;0.0;1.0;1.0;"(10;15]";0;1;1;"(18; Inf]";"(18; Inf]";0;0
IT1510A;1.0;103.0;1103072.0;10303.0;Piemonte;Verbano-Cusio-Ossola;Verbania;Verbania - Gabardi;URBANA;FONDO;UF;8.5655;45.9303;2017;352;42;81;14.0;5.0;5.0;5.0;9.0;15.0;44.0;71.0;108.0;1;0.0;1.0;1.0;"(10;15]";3;1;1;"(18; Inf]";"(18; Inf]";3;3
IT1510A;1.0;103.0;1103072.0;10303.0;Piemonte;Verbano-Cusio-Ossola;Verbania;Verbania - Gabardi;URBANA;FONDO;UF;8.5655;45.9303;2018;360;19;72;11.0;5.0;5.0;6.0;9.0;14.0;26.0;48.0;56.0;1;0.0;1.0;1.0;"(10;15]";3;1;1;"(18; Inf]";"(18; Inf]";3;3
IT1510A;1.0;103.0;1103072.0;10303.0;Piemonte;Verbano-Cusio-Ossola;Verbania;Verbania - Gabardi;URBANA;FONDO;UF;8.5655;45.9303;2019;361;11;61;10.0;5.0;5.0;6.0;9.0;13.0;22.0;36.0;41.0;1;0.0;0.0;1.0;"(5;10]";2;0;1;"(3;18]";"(18; Inf]";2;3
IT1510A;1.0;103.0;1103072.0;10303.0;Piemonte;Verbano-Cusio-Ossola;Verbania;Verbania - Gabardi;URBANA;FONDO;UF;8.5655;45.9303;2020;350;17;53;11.0;5.0;5.0;5.0;9.0;13.0;25.0;41.0;56.0;1;0.0;1.0;1.0;"(10;15]";3;0;1;"(3;18]";"(18; Inf]";2;3
IT1510A;1.0;103.0;1103072.0;10303.0;Piemonte;Verbano-Cusio-Ossola;Verbania;Verbania - Gabardi;URBANA;FONDO;UF;8.5655;45.9303;2021;338;22;74;12.0;2.0;4.0;7.0;10.0;15.0;27.0;38.0;41.0;1;0.0;1.0;1.0;"(10;15]";3;1;1;"(18; Inf]";"(18; Inf]";3;3
IT1510A;1.0;103.0;1103072.0;10303.0;Piemonte;Verbano-Cusio-Ossola;Verbania;Verbania - Gabardi;URBANA;FONDO;UF;8.5655;45.9303;2022;364;35;100;13.0;3.0;5.0;8.0;11.0;16.0;30.0;44.0;51.0;1;0.0;1.0;1.0;"(10;15]";3;1;1;"(18; Inf]";"(18; Inf]";3;3
IT2101A;1.0;1.0;1001078.0;100171.0;Piemonte;Torino;Chieri;Chieri - Bersezio;SUBURBANA;FONDO;SF;7.8375;45.0028;2013;347;147;208;28.0;5.0;5.0;11.0;20.0;40.0;71.0;96.0;108.0;1;1.0;1.0;1.0;"(25;Inf]";6;1;1;"(18; Inf]";"(18; Inf]";3;3
IT2101A;1.0;1.0;1001078.0;100171.0;Piemonte;Torino;Chieri;Chieri - Bersezio;SUBURBANA;FONDO;SF;7.8375;45.0028;2014;352;104;186;22.0;5.0;5.0;9.0;17.0;29.0;58.0;77.0;98.0;1;0.0;1.0;1.0;"(20;25]";5;1;1;"(18; Inf]";"(18; Inf]";3;3
IT2101A;1.0;1.0;1001078.0;100171.0;Piemonte;Torino;Chieri;Chieri - Bersezio;SUBURBANA;FONDO;SF;7.8375;45.0028;2015;343;111;185;24.0;5.0;5.0;11.0;16.0;34.0;65.0;89.0;121.0;1;0.0;1.0;1.0;"(20;25]";5;1;1;"(18; Inf]";"(18; Inf]";3;3
IT2101A;1.0;1.0;1001078.0;100171.0;Piemonte;Torino;Chieri;Chieri - Bersezio;SUBURBANA;FONDO;SF;7.8375;45.0028;2016;279;107;157;25.0;5.0;5.0;10.0;19.0;34.0;64.0;81.0;94.0;0;0.0;1.0;1.0;"(20;25]";0;1;1;"(18; Inf]";"(18; Inf]";0;0
